sample	Best_Hit_ARO	ARO	ARG_loci	mobile_ARG_loci	mobile_ARG_fraction	plasmid_ARG_loci	plasmid_ARG_fraction
ERR1713407	EreD	3004608	2	0	0.0	0	0.0
ERR1713407	ErmF	3000498	1	0	0.0	0	0.0
ERR1713407	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	3003807	1	0	0.0	0	0.0
ERR1713407	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	3003378	5	1	0.2	1	0.2
ERR1713407	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	4	0	0.0	0	0.0
ERR1713407	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	3003889	2	0	0.0	0	0.0
ERR1713407	Escherichia coli acrA	3004043	1	0	0.0	0	0.0
ERR1713407	Escherichia coli emrE	3004039	1	0	0.0	0	0.0
ERR1713407	Escherichia coli mdfA	3001328	1	0	0.0	0	0.0
ERR1713407	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	1	1	1.0	1	1.0
ERR1713407	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	2	2	1.0	2	1.0
ERR1713407	FosA2	3002804	1	0	0.0	0	0.0
ERR1713407	FosA8	3007371	6	0	0.0	0	0.0
ERR1713407	FosG	3007368	1	0	0.0	0	0.0
ERR1713407	FosI	3007370	4	0	0.0	0	0.0
ERR1713407	GES-2	3002331	1	0	0.0	0	0.0
ERR1713407	H-NS	3000676	6	0	0.0	0	0.0
ERR1713407	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	2	0	0.0	0	0.0
ERR1713407	ICR-Mo	3004569	1	0	0.0	0	0.0
ERR1713407	JOHN-1	3000840	1	0	0.0	0	0.0
ERR1713407	Klebsiella pneumoniae KpnE	3004580	8	0	0.0	0	0.0
ERR1713407	Klebsiella pneumoniae KpnF	3004583	9	0	0.0	0	0.0
ERR1713407	Klebsiella pneumoniae KpnG	3004588	1	1	1.0	1	1.0
ERR1713407	Klebsiella pneumoniae KpnH	3004597	4	1	0.25	1	0.25
ERR1713407	LAP-2	3004826	1	1	1.0	1	1.0
ERR1713407	LnuH	3004600	3	1	0.3333333333333333	1	0.3333333333333333
ERR1713407	LptD	3005059	1	0	0.0	0	0.0
ERR1713407	MCR-4.3	3004695	1	1	1.0	1	1.0
ERR1713407	Mrx	3003839	1	1	1.0	1	1.0
ERR1713407	NPS-1	3004239	1	0	0.0	0	0.0
ERR1713407	OXA-1	3001396	1	0	0.0	0	0.0
ERR1713407	OXA-10	3001405	1	0	0.0	0	0.0
ERR1713407	OXA-2	3001397	1	0	0.0	0	0.0
ERR1713407	OXA-21	3001416	1	0	0.0	0	0.0
ERR1713407	OXA-296	3001751	1	0	0.0	0	0.0
ERR1713407	OXA-347	3001777	1	0	0.0	0	0.0
ERR1713407	OXA-436	3003128	1	0	0.0	0	0.0
ERR1713407	OXA-48	3001782	1	0	0.0	0	0.0
ERR1713407	OXA-551	3005775	1	0	0.0	0	0.0
ERR1713407	OXA-58	3001611	1	0	0.0	0	0.0
ERR1713407	OXA-650	3005866	1	0	0.0	0	0.0
ERR1713407	OXA-731	3005936	1	0	0.0	0	0.0
ERR1713407	OXA-732	3005937	1	0	0.0	0	0.0
ERR1713407	OXA-780	3005983	1	0	0.0	0	0.0
ERR1713407	OmpA	3005044	1	0	0.0	0	0.0
ERR1713407	OprZ	3004142	1	0	0.0	0	0.0
ERR1713407	PmrF	3003578	2	0	0.0	0	0.0
ERR1713407	Pseudomonas aeruginosa parE conferring resistance to fluoroquinolones	3003685	1	0	0.0	0	0.0
ERR1713407	Pseudomonas aeruginosa soxR	3004107	4	1	0.25	1	0.25
ERR1713407	QnrB4	3002718	1	0	0.0	0	0.0
ERR1713407	QnrB76	3003188	1	0	0.0	0	0.0
ERR1713407	QnrS1	3002790	1	1	1.0	1	1.0
ERR1713407	QnrS2	3002791	1	0	0.0	0	0.0
ERR1713407	QnrVC1	3002799	1	0	0.0	0	0.0
ERR1713407	QnrVC4	3002801	1	0	0.0	0	0.0
ERR1713407	TRU-1	3004450	1	0	0.0	0	0.0
ERR1713407	Vibrio anguillarum chloramphenicol acetyltransferase	3004460	1	0	0.0	0	0.0
ERR1713407	YojI	3003952	1	0	0.0	0	0.0
ERR1713407	aadA11	3002611	1	0	0.0	0	0.0
ERR1713407	aadA16	3002616	1	0	0.0	0	0.0
ERR1713407	aadA27	3004682	1	0	0.0	0	0.0
ERR1713407	aadA5	3002605	1	0	0.0	0	0.0
ERR1713407	acrB	3000216	1	1	1.0	1	1.0
ERR1713407	acrD	3000491	1	0	0.0	0	0.0
ERR1713407	adeF	3000777	56	7	0.125	7	0.125
ERR1713407	arr-2	3002847	1	0	0.0	0	0.0
ERR1713407	bacA	3002986	1	0	0.0	0	0.0
ERR1713407	baeR	3000828	3	2	0.6666666666666666	2	0.6666666666666666
ERR1713407	baeS	3000829	1	1	1.0	1	1.0
ERR1713407	catB11	3004660	1	0	0.0	0	0.0
ERR1713407	catB3	3002676	1	0	0.0	0	0.0
ERR1713407	cmlA9	3005043	1	1	1.0	1	1.0
ERR1713407	cpxA	3000830	1	0	0.0	0	0.0
ERR1713407	dfrA1	3002854	1	0	0.0	0	0.0
ERR1713407	dfrA12	3002858	1	0	0.0	0	0.0
ERR1713407	dfrA14	3002859	1	1	1.0	1	1.0
ERR1713407	dfrA15	3003013	1	0	0.0	0	0.0
ERR1713407	dfrA6	3004547	1	0	0.0	0	0.0
ERR1713407	emrA	3000027	1	0	0.0	0	0.0
ERR1713407	emrB	3000074	2	0	0.0	0	0.0
ERR1713407	emrR	3000516	4	2	0.5	2	0.5
ERR1713407	emrY	3000254	1	1	1.0	1	1.0
ERR1713407	eptA	3003576	1	0	0.0	0	0.0
ERR1713407	evgA	3000832	1	1	1.0	1	1.0
ERR1713407	floR	3002705	1	1	1.0	1	1.0
ERR1713407	gadX	3000508	1	0	0.0	0	0.0
ERR1713407	imiH	3003094	1	0	0.0	0	0.0
ERR1713407	leuO	3003843	7	0	0.0	0	0.0
ERR1713407	lnuB	3002836	1	1	1.0	1	1.0
ERR1713407	lnuC	3002837	1	0	0.0	0	0.0
ERR1713407	lsaE	3003206	1	1	1.0	1	1.0
ERR1713407	marA	3000263	4	2	0.5	2	0.5
ERR1713407	mcr-10.1	3007137	1	1	1.0	1	1.0
ERR1713407	mdtC	3000794	1	1	1.0	1	1.0
ERR1713407	mdtE	3000795	1	0	0.0	0	0.0
ERR1713407	mdtF	3000796	1	0	0.0	0	0.0
ERR1713407	mdtG	3001329	1	0	0.0	0	0.0
ERR1713407	mdtH	3001216	1	0	0.0	0	0.0
ERR1713407	mdtN	3003548	1	1	1.0	1	1.0
ERR1713407	mdtO	3003549	1	1	1.0	1	1.0
ERR1713407	mdtP	3003550	1	1	1.0	1	1.0
ERR1713407	mphA	3000316	1	1	1.0	1	1.0
ERR1713407	mphE	3003741	1	1	1.0	1	1.0
ERR1713407	mphG	3003742	4	0	0.0	0	0.0
ERR1713407	msbA	3003950	4	0	0.0	0	0.0
ERR1713407	msrE	3003109	1	1	1.0	1	1.0
ERR1713407	nimG	3007109	1	0	0.0	0	0.0
ERR1713407	oqxA	3003922	3	0	0.0	0	0.0
ERR1713407	qacG	3007015	35	2	0.05714285714285714	2	0.05714285714285714
ERR1713407	qacJ	3007014	19	1	0.05263157894736842	1	0.05263157894736842
ERR1713407	qacL	3005098	1	0	0.0	0	0.0
ERR1713407	ramA	3000823	2	1	0.5	1	0.5
ERR1713407	rsmA	3005069	10	0	0.0	0	0.0
ERR1713407	sul3	3000413	1	0	0.0	0	0.0
ERR1713407	sul4	3004361	1	0	0.0	0	0.0
ERR1713407	tet(32)	3000196	1	1	1.0	1	1.0
ERR1713407	tet(36)	3000197	1	0	0.0	0	0.0
ERR1713407	tet(39)	3000566	1	1	1.0	1	1.0
ERR1713407	tet(O)	3000190	2	0	0.0	0	0.0
ERR1713407	tet(Q)	3000191	1	0	0.0	0	0.0
ERR1713407	tet(W)	3000194	1	0	0.0	0	0.0
ERR1713407	tet(X)	3000205	1	0	0.0	0	0.0
ERR1713407	tet(Y)	3000182	1	0	0.0	0	0.0
ERR1713407	ugd	3003577	1	0	0.0	0	0.0
ERR1713407	vanG	3002909	4	0	0.0	0	0.0
ERR1713407	vanH gene in vanA cluster	3002942	1	0	0.0	0	0.0
ERR1713407	vanH gene in vanO cluster	3002948	1	0	0.0	0	0.0
ERR1713407	vanT gene in vanG cluster	3002972	15	0	0.0	0	0.0
ERR1713407	vanW gene in vanG cluster	3002965	11	0	0.0	0	0.0
ERR1713407	vanY gene in vanB cluster	3002956	1	0	0.0	0	0.0
ERR1713407	vanY gene in vanM cluster	3002961	2	0	0.0	0	0.0
ERR1713408	AAC(3)-IIe	3004621	1	1	1.0	1	1.0
ERR1713408	AAC(6')-IIc	3002596	1	1	1.0	1	1.0
ERR1713408	AAC(6')-Ib9	3002580	1	0	0.0	0	0.0
ERR1713408	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	1	0	0.0	0	0.0
ERR1713408	AAC(6')-Im	3004629	1	0	0.0	0	0.0
ERR1713408	AIM-1	3000853	1	0	0.0	0	0.0
ERR1713408	ANT(2'')-Ia	3000230	1	0	0.0	0	0.0
ERR1713408	ANT(3'')-IIb	3004090	1	0	0.0	0	0.0
ERR1713408	ANT(3'')-IIc	3004091	3	0	0.0	0	0.0
ERR1713408	ANT(6)-Ia	3002626	1	0	0.0	0	0.0
ERR1713408	APH(2'')-IIa	3002635	1	0	0.0	0	0.0
ERR1713408	AcrS	3000656	1	0	0.0	0	0.0
ERR1713408	ArnT	3005053	2	0	0.0	0	0.0
ERR1713408	BEL-1	3002385	1	0	0.0	0	0.0
ERR1713408	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	1	0	0.0	0	0.0
ERR1713408	CARB-50	3005584	1	0	0.0	0	0.0
ERR1713408	CRP	3000518	1	0	0.0	0	0.0
ERR1713408	Campylobacter coli chloramphenicol acetyltransferase	3004454	1	0	0.0	0	0.0
ERR1713408	CfxA3	3003003	1	1	1.0	1	1.0
ERR1713408	CfxA6	3003097	1	0	0.0	0	0.0
ERR1713408	EC-5	3006880	1	0	0.0	0	0.0
ERR1713408	EreA2	3002826	1	0	0.0	0	0.0
ERR1713408	EreD	3004608	1	0	0.0	0	0.0
ERR1713408	ErmB	3000375	1	1	1.0	1	1.0
ERR1713408	ErmF	3000498	1	0	0.0	0	0.0
ERR1713408	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	3003378	2	0	0.0	0	0.0
ERR1713408	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	2	0	0.0	0	0.0
ERR1713408	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	3003890	1	0	0.0	0	0.0
ERR1713408	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	1	1	1.0	1	1.0
ERR1713408	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	1	1	1.0	1	1.0
ERR1713408	FosI	3007370	1	1	1.0	1	1.0
ERR1713408	GES-5	3002334	1	0	0.0	0	0.0
ERR1713408	H-NS	3000676	1	0	0.0	0	0.0
ERR1713408	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	1	0	0.0	0	0.0
ERR1713408	ICR-Mo	3004569	1	0	0.0	0	0.0
ERR1713408	Klebsiella pneumoniae KpnH	3004597	1	0	0.0	0	0.0
ERR1713408	LnuH	3004600	2	0	0.0	0	0.0
ERR1713408	Mef(En2)	3004659	1	1	1.0	1	1.0
ERR1713408	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	3003395	1	0	0.0	0	0.0
ERR1713408	NPS-1	3004239	1	0	0.0	0	0.0
ERR1713408	OXA-10	3001405	1	0	0.0	0	0.0
ERR1713408	OXA-119	3001775	1	0	0.0	0	0.0
ERR1713408	OXA-20	3001415	1	0	0.0	0	0.0
ERR1713408	OXA-211	3001710	1	1	1.0	1	1.0
ERR1713408	OXA-296	3001751	1	0	0.0	0	0.0
ERR1713408	OXA-333	3001521	1	1	1.0	1	1.0
ERR1713408	OXA-392	3001578	1	1	1.0	1	1.0
ERR1713408	OXA-838	3005316	1	0	0.0	0	0.0
ERR1713408	Pseudomonas aeruginosa soxR	3004107	1	0	0.0	0	0.0
ERR1713408	SHV-11	3001070	1	0	0.0	0	0.0
ERR1713408	VEB-1	3002370	1	0	0.0	0	0.0
ERR1713408	aadA13	3002613	1	0	0.0	0	0.0
ERR1713408	aadA27	3004682	1	1	1.0	1	1.0
ERR1713408	aadA5	3002605	1	0	0.0	0	0.0
ERR1713408	aadA7	3002607	1	0	0.0	0	0.0
ERR1713408	aadS	3004683	1	0	0.0	0	0.0
ERR1713408	adeF	3000777	8	2	0.25	2	0.25
ERR1713408	bacA	3002986	1	0	0.0	0	0.0
ERR1713408	baeR	3000828	1	0	0.0	0	0.0
ERR1713408	catA8	3004658	1	0	0.0	0	0.0
ERR1713408	catB3	3002676	1	1	1.0	1	1.0
ERR1713408	catQ	3002687	1	0	0.0	0	0.0
ERR1713408	cfrC	3004146	1	0	0.0	0	0.0
ERR1713408	cpxA	3000830	1	0	0.0	0	0.0
ERR1713408	dfrF	3002867	1	0	0.0	0	0.0
ERR1713408	emrR	3000516	1	1	1.0	1	1.0
ERR1713408	eptB	3005047	1	1	1.0	1	1.0
ERR1713408	gadX	3000508	1	0	0.0	0	0.0
ERR1713408	lnuC	3002837	1	0	0.0	0	0.0
ERR1713408	lsaE	3003206	1	1	1.0	0	0.0
ERR1713408	mdtP	3003550	1	1	1.0	1	1.0
ERR1713408	mefF	3007044	1	1	1.0	1	1.0
ERR1713408	mefJ	3007049	1	0	0.0	0	0.0
ERR1713408	mphE	3003741	1	1	1.0	1	1.0
ERR1713408	mphG	3003742	2	0	0.0	0	0.0
ERR1713408	msbA	3003950	1	0	0.0	0	0.0
ERR1713408	msr(G)	3007042	1	1	1.0	1	1.0
ERR1713408	msrE	3003109	1	1	1.0	1	1.0
ERR1713408	nimJ	3007112	1	0	0.0	0	0.0
ERR1713408	oqxA	3003922	1	0	0.0	0	0.0
ERR1713408	qacEdelta1	3005010	1	0	0.0	0	0.0
ERR1713408	qacG	3007015	14	1	0.07142857142857142	1	0.07142857142857142
ERR1713408	qacJ	3007014	14	1	0.07142857142857142	1	0.07142857142857142
ERR1713408	qacL	3005098	1	0	0.0	0	0.0
ERR1713408	rsmA	3005069	1	0	0.0	0	0.0
ERR1713408	tet(32)	3000196	1	1	1.0	1	1.0
ERR1713408	tet(40)	3000567	1	0	0.0	0	0.0
ERR1713408	tet(44)	3000556	2	0	0.0	0	0.0
ERR1713408	tet(M)	3000186	2	0	0.0	0	0.0
ERR1713408	tet(O)	3000190	2	0	0.0	0	0.0
ERR1713408	tet(Q)	3000191	4	0	0.0	0	0.0
ERR1713408	tet(S)	3000192	1	0	0.0	0	0.0
ERR1713408	tet(W/N/W)	3004442	1	0	0.0	0	0.0
ERR1713408	tetB(P)	3000195	1	0	0.0	0	0.0
ERR1713408	vanE	3002907	1	0	0.0	0	0.0
ERR1713408	vanG	3002909	13	0	0.0	0	0.0
ERR1713408	vanH gene in vanM cluster	3002947	1	0	0.0	0	0.0
ERR1713408	vanH gene in vanO cluster	3002948	2	0	0.0	0	0.0
ERR1713408	vanT gene in vanE cluster	3002971	1	0	0.0	0	0.0
ERR1713408	vanT gene in vanG cluster	3002972	35	0	0.0	0	0.0
ERR1713408	vanU gene in vanG cluster	3004253	1	0	0.0	0	0.0
ERR1713408	vanW gene in vanB cluster	3002964	1	0	0.0	0	0.0
ERR1713408	vanW gene in vanG cluster	3002965	9	0	0.0	0	0.0
ERR1713408	vanW gene in vanI cluster	3003724	35	0	0.0	0	0.0
ERR1713408	vanXY gene in vanE cluster	3002967	1	0	0.0	0	0.0
ERR1713408	vanXY gene in vanG cluster	3003069	1	0	0.0	0	0.0
ERR1713408	vanY gene in vanB cluster	3002956	23	0	0.0	0	0.0
ERR1713408	vanY gene in vanF cluster	3002958	6	0	0.0	0	0.0
ERR1713408	vanY gene in vanG cluster	3002959	3	0	0.0	0	0.0
ERR1713408	vanY gene in vanM cluster	3002961	8	0	0.0	0	0.0
ERR1713409	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	1	0	0.0	0	0.0
ERR1713409	ACI-1	3004359	1	1	1.0	0	0.0
ERR1713409	ANT(2'')-Ia	3000230	1	0	0.0	0	0.0
ERR1713409	ANT(3'')-IIc	3004091	2	1	0.5	1	0.5
ERR1713409	AcrE	3000499	1	1	1.0	1	1.0
ERR1713409	ArnT	3005053	2	0	0.0	0	0.0
ERR1713409	CARB-4	3002243	1	0	0.0	0	0.0
ERR1713409	CARB-50	3005584	1	0	0.0	0	0.0
ERR1713409	CRP	3000518	1	0	0.0	0	0.0
ERR1713409	CfxA2	3003002	1	0	0.0	0	0.0
ERR1713409	CfxA6	3003097	1	0	0.0	0	0.0
ERR1713409	EC-15	3006876	1	0	0.0	0	0.0
ERR1713409	EreA	3000361	1	0	0.0	0	0.0
ERR1713409	EreA2	3002826	1	0	0.0	0	0.0
ERR1713409	EreD	3004608	1	0	0.0	0	0.0
ERR1713409	ErmB	3000375	1	1	1.0	1	1.0
ERR1713409	ErmF	3000498	1	0	0.0	0	0.0
ERR1713409	ErmT	3000595	1	0	0.0	0	0.0
ERR1713409	ErmX	3000596	1	0	0.0	0	0.0
ERR1713409	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	3003378	1	0	0.0	0	0.0
ERR1713409	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	1	0	0.0	0	0.0
ERR1713409	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	3003890	1	0	0.0	0	0.0
ERR1713409	Escherichia coli mdfA	3001328	1	0	0.0	0	0.0
ERR1713409	FosI	3007370	2	0	0.0	0	0.0
ERR1713409	FosXCC	3003208	1	0	0.0	0	0.0
ERR1713409	GES-5	3002334	1	0	0.0	0	0.0
ERR1713409	H-NS	3000676	1	0	0.0	0	0.0
ERR1713409	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	1	0	0.0	0	0.0
ERR1713409	ICR-Mo	3004569	1	0	0.0	0	0.0
ERR1713409	Klebsiella pneumoniae KpnE	3004580	2	0	0.0	0	0.0
ERR1713409	Klebsiella pneumoniae KpnF	3004583	2	0	0.0	0	0.0
ERR1713409	Klebsiella pneumoniae KpnH	3004597	1	0	0.0	0	0.0
ERR1713409	LnuH	3004600	2	1	0.5	1	0.5
ERR1713409	Mrx	3003839	1	1	1.0	1	1.0
ERR1713409	OXA-10	3001405	1	1	1.0	1	1.0
ERR1713409	OXA-2	3001397	1	1	1.0	1	1.0
ERR1713409	OXA-20	3001415	1	0	0.0	0	0.0
ERR1713409	OXA-205	3001483	1	0	0.0	0	0.0
ERR1713409	OXA-58	3001611	1	0	0.0	0	0.0
ERR1713409	OXA-732	3005937	1	0	0.0	0	0.0
ERR1713409	Pseudomonas aeruginosa soxR	3004107	1	0	0.0	0	0.0
ERR1713409	QnrVC4	3002801	1	0	0.0	0	0.0
ERR1713409	SAT-4	3002897	1	0	0.0	0	0.0
ERR1713409	aadA16	3002616	2	1	0.5	1	0.5
ERR1713409	aadA27	3004682	1	1	1.0	1	1.0
ERR1713409	aadA4	3002604	1	1	1.0	1	1.0
ERR1713409	aadA5	3002605	1	0	0.0	0	0.0
ERR1713409	aadA7	3002607	1	0	0.0	0	0.0
ERR1713409	aadS	3004683	1	0	0.0	0	0.0
ERR1713409	adeF	3000777	2	1	0.5	1	0.5
ERR1713409	baeR	3000828	1	0	0.0	0	0.0
ERR1713409	catQ	3002687	1	0	0.0	0	0.0
ERR1713409	dfrF	3002867	1	0	0.0	0	0.0
ERR1713409	emrR	3000516	1	1	1.0	1	1.0
ERR1713409	emrY	3000254	1	0	0.0	0	0.0
ERR1713409	eptA	3003576	1	0	0.0	0	0.0
ERR1713409	fosA5	3003209	1	1	1.0	1	1.0
ERR1713409	gadX	3000508	1	0	0.0	0	0.0
ERR1713409	leuO	3003843	2	0	0.0	0	0.0
ERR1713409	lnuB	3002836	1	1	1.0	1	1.0
ERR1713409	lnuC	3002837	1	0	0.0	0	0.0
ERR1713409	lsaE	3003206	1	1	1.0	1	1.0
ERR1713409	marA	3000263	1	0	0.0	0	0.0
ERR1713409	mdtA	3000792	1	0	0.0	0	0.0
ERR1713409	mdtE	3000795	1	0	0.0	0	0.0
ERR1713409	mdtP	3003550	1	1	1.0	1	1.0
ERR1713409	mefH	3007047	1	0	0.0	0	0.0
ERR1713409	mphA	3000316	1	1	1.0	1	1.0
ERR1713409	mphE	3003741	1	0	0.0	0	0.0
ERR1713409	mphG	3003742	2	0	0.0	0	0.0
ERR1713409	msrE	3003109	1	0	0.0	0	0.0
ERR1713409	nimA	3007104	1	1	1.0	1	1.0
ERR1713409	nimE	3007107	1	0	0.0	0	0.0
ERR1713409	nimJ	3007112	1	0	0.0	0	0.0
ERR1713409	patB	3000025	2	0	0.0	0	0.0
ERR1713409	qacG	3007015	6	0	0.0	0	0.0
ERR1713409	qacJ	3007014	5	1	0.2	1	0.2
ERR1713409	qacL	3005098	2	0	0.0	0	0.0
ERR1713409	rsmA	3005069	3	0	0.0	0	0.0
ERR1713409	tet(32)	3000196	2	1	0.5	1	0.5
ERR1713409	tet(39)	3000566	1	1	1.0	1	1.0
ERR1713409	tet(44)	3000556	1	0	0.0	0	0.0
ERR1713409	tet(O)	3000190	2	0	0.0	0	0.0
ERR1713409	tet(Q)	3000191	2	0	0.0	0	0.0
ERR1713409	tet(X)	3000205	1	0	0.0	0	0.0
ERR1713409	vanG	3002909	7	0	0.0	0	0.0
ERR1713409	vanH gene in vanB cluster	3002943	1	0	0.0	0	0.0
ERR1713409	vanH gene in vanO cluster	3002948	2	0	0.0	0	0.0
ERR1713409	vanT gene in vanE cluster	3002971	1	0	0.0	0	0.0
ERR1713409	vanT gene in vanG cluster	3002972	22	0	0.0	0	0.0
ERR1713409	vanU gene in vanG cluster	3004253	1	0	0.0	0	0.0
ERR1713409	vanW gene in vanG cluster	3002965	4	0	0.0	0	0.0
ERR1713409	vanW gene in vanI cluster	3003724	18	0	0.0	0	0.0
ERR1713409	vanXY gene in vanG cluster	3003069	2	0	0.0	0	0.0
ERR1713409	vanY gene in vanA cluster	3002955	3	0	0.0	0	0.0
ERR1713409	vanY gene in vanB cluster	3002956	22	1	0.045454545454545456	1	0.045454545454545456
ERR1713409	vanY gene in vanF cluster	3002958	3	0	0.0	0	0.0
ERR1713409	vanY gene in vanG cluster	3002959	2	0	0.0	0	0.0
ERR1713409	vanY gene in vanM cluster	3002961	3	0	0.0	0	0.0
ERR1713410	AAC(3)-IId	3004623	1	0	0.0	0	0.0
ERR1713410	ACI-1	3004359	1	1	1.0	0	0.0
ERR1713410	AIM-1	3000853	1	0	0.0	0	0.0
ERR1713410	ANT(2'')-Ia	3000230	1	1	1.0	1	1.0
ERR1713410	ANT(3'')-IIc	3004091	1	1	1.0	1	1.0
ERR1713410	ANT(6)-Ia	3002626	1	0	0.0	0	0.0
ERR1713410	ArnT	3005053	2	0	0.0	0	0.0
ERR1713410	CARB-16	3002255	1	1	1.0	1	1.0
ERR1713410	CARB-3	3002242	1	0	0.0	0	0.0
ERR1713410	CMY-4	3002015	1	1	1.0	1	1.0
ERR1713410	CRP	3000518	1	0	0.0	0	0.0
ERR1713410	CfxA2	3003002	1	1	1.0	1	1.0
ERR1713410	CfxA6	3003097	1	0	0.0	0	0.0
ERR1713410	EC-15	3006876	1	0	0.0	0	0.0
ERR1713410	EreA	3000361	1	0	0.0	0	0.0
ERR1713410	EreA2	3002826	1	0	0.0	0	0.0
ERR1713410	EreD	3004608	2	0	0.0	0	0.0
ERR1713410	ErmT	3000595	1	1	1.0	1	1.0
ERR1713410	ErmX	3000596	1	0	0.0	0	0.0
ERR1713410	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	3003807	1	0	0.0	0	0.0
ERR1713410	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	3	0	0.0	0	0.0
ERR1713410	Escherichia coli acrA	3004043	1	0	0.0	0	0.0
ERR1713410	Escherichia coli mdfA	3001328	1	0	0.0	0	0.0
ERR1713410	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	1	1	1.0	1	1.0
ERR1713410	FosG	3007368	1	0	0.0	0	0.0
ERR1713410	FosH	3007369	1	0	0.0	0	0.0
ERR1713410	FosI	3007370	1	0	0.0	0	0.0
ERR1713410	GES-5	3002334	1	0	0.0	0	0.0
ERR1713410	H-NS	3000676	1	0	0.0	0	0.0
ERR1713410	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	3004446	1	0	0.0	0	0.0
ERR1713410	ICR-Mo	3004569	1	0	0.0	0	0.0
ERR1713410	LnuH	3004600	1	0	0.0	0	0.0
ERR1713410	Mrx	3003839	1	1	1.0	1	1.0
ERR1713410	NPS-1	3004239	1	0	0.0	0	0.0
ERR1713410	OXA-205	3001483	1	1	1.0	1	1.0
ERR1713410	OXA-347	3001777	1	0	0.0	0	0.0
ERR1713410	OXA-504	3005734	1	0	0.0	0	0.0
ERR1713410	OXA-58	3001611	1	0	0.0	0	0.0
ERR1713410	Pseudomonas aeruginosa soxR	3004107	1	0	0.0	0	0.0
ERR1713410	QnrS2	3002791	1	1	1.0	1	1.0
ERR1713410	QnrVC1	3002799	1	1	1.0	1	1.0
ERR1713410	QnrVC4	3002801	1	0	0.0	0	0.0
ERR1713410	RCP-1	3003563	1	0	0.0	0	0.0
ERR1713410	VEB-9	3002378	1	0	0.0	0	0.0
ERR1713410	YojI	3003952	1	1	1.0	1	1.0
ERR1713410	aadA	3002601	1	0	0.0	0	0.0
ERR1713410	aadA11	3002611	1	0	0.0	0	0.0
ERR1713410	aadA13	3002613	1	1	1.0	1	1.0
ERR1713410	aadA16	3002616	1	0	0.0	0	0.0
ERR1713410	aadA27	3004682	1	0	0.0	0	0.0
ERR1713410	aadA4	3002604	1	0	0.0	0	0.0
ERR1713410	aadA6	3002606	1	0	0.0	0	0.0
ERR1713410	aadA7	3002607	1	0	0.0	0	0.0
ERR1713410	aadS	3004683	1	0	0.0	0	0.0
ERR1713410	adeF	3000777	15	1	0.06666666666666667	0	0.0
ERR1713410	baeS	3000829	1	0	0.0	0	0.0
ERR1713410	cmlA5	3002695	1	0	0.0	0	0.0
ERR1713410	cmlA9	3005043	1	1	1.0	1	1.0
ERR1713410	dfrA14	3002859	1	1	1.0	1	1.0
ERR1713410	dfrA23	3003019	1	1	1.0	1	1.0
ERR1713410	dfrB5	3004549	1	1	1.0	1	1.0
ERR1713410	emrA	3000027	1	1	1.0	1	1.0
ERR1713410	emrR	3000516	1	1	1.0	1	1.0
ERR1713410	evgA	3000832	1	0	0.0	0	0.0
ERR1713410	floR	3002705	1	1	1.0	1	1.0
ERR1713410	gadX	3000508	1	0	0.0	0	0.0
ERR1713410	lnuB	3002836	1	0	0.0	0	0.0
ERR1713410	lnuC	3002837	1	0	0.0	0	0.0
ERR1713410	mdtE	3000795	1	0	0.0	0	0.0
ERR1713410	mdtN	3003548	1	0	0.0	0	0.0
ERR1713410	mefH	3007047	1	0	0.0	0	0.0
ERR1713410	mefJ	3007049	1	0	0.0	0	0.0
ERR1713410	mphA	3000316	1	1	1.0	1	1.0
ERR1713410	mphE	3003741	1	1	1.0	1	1.0
ERR1713410	mphG	3003742	2	0	0.0	0	0.0
ERR1713410	mreA	3007050	1	0	0.0	0	0.0
