sample	common_class	ARG_loci	ARG_present	mobile_ARG_loci	mobile_ARG_fraction	plasmid_ARG_loci	plasmid_ARG_fraction	virus_ARG_loci	virus_ARG_fraction	chromosome_ARG_loci	chromosome_ARG_fraction	ARG_locus_fraction
ERR1726002	Phenicol	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.047619047619047616
ERR1726002	Quinolone	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.047619047619047616
ERR1726002	Rifamycin	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726002	Sulfonamide	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726002	Tetracycline	5	1	0	0.0	0	0.0	0	0.0	5	1.0	0.23809523809523808
ERR1726002	Trimethoprim	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726003	Aminoglycoside	4	1	0	0.0	0	0.0	0	0.0	4	1.0	0.08163265306122448
ERR1726003	Beta-lactam	8	1	1	0.125	1	0.125	0	0.0	7	0.875	0.16326530612244897
ERR1726003	Fosfomycin	2	1	0	0.0	0	0.0	0	0.0	2	1.0	0.04081632653061224
ERR1726003	MLS	12	1	3	0.25	3	0.25	0	0.0	9	0.75	0.24489795918367346
ERR1726003	Phenicol	2	1	0	0.0	0	0.0	0	0.0	2	1.0	0.04081632653061224
ERR1726003	Quinolone	6	1	1	0.16666666666666666	1	0.16666666666666666	0	0.0	5	0.8333333333333334	0.12244897959183673
ERR1726003	Rifamycin	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.02040816326530612
ERR1726003	Sulfonamide	1	1	1	1.0	1	1.0	0	0.0	0	0.0	0.02040816326530612
ERR1726003	Tetracycline	13	1	2	0.15384615384615385	2	0.15384615384615385	0	0.0	11	0.8461538461538461	0.2653061224489796
ERR1726003	Trimethoprim	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726004	Aminoglycoside	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.0625
ERR1726004	Beta-lactam	2	1	0	0.0	0	0.0	0	0.0	2	1.0	0.125
ERR1726004	Fosfomycin	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.0625
ERR1726004	MLS	6	1	2	0.3333333333333333	2	0.3333333333333333	0	0.0	4	0.6666666666666666	0.375
ERR1726004	Phenicol	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.0625
ERR1726004	Quinolone	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.0625
ERR1726004	Rifamycin	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726004	Sulfonamide	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726004	Tetracycline	4	1	1	0.25	1	0.25	0	0.0	3	0.75	0.25
ERR1726004	Trimethoprim	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726006	Aminoglycoside	2	1	1	0.5	1	0.5	0	0.0	1	0.5	0.09523809523809523
ERR1726006	Beta-lactam	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.047619047619047616
ERR1726006	Fosfomycin	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726006	MLS	5	1	1	0.2	1	0.2	0	0.0	4	0.8	0.23809523809523808
ERR1726006	Phenicol	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726006	Quinolone	4	1	1	0.25	1	0.25	0	0.0	3	0.75	0.19047619047619047
ERR1726006	Rifamycin	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726006	Sulfonamide	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726006	Tetracycline	9	1	1	0.1111111111111111	1	0.1111111111111111	0	0.0	8	0.8888888888888888	0.42857142857142855
ERR1726006	Trimethoprim	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726009	Aminoglycoside	3	1	1	0.3333333333333333	1	0.3333333333333333	0	0.0	2	0.6666666666666666	0.05084745762711865
ERR1726009	Beta-lactam	11	1	0	0.0	0	0.0	0	0.0	11	1.0	0.1864406779661017
ERR1726009	Fosfomycin	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.01694915254237288
ERR1726009	MLS	9	1	3	0.3333333333333333	3	0.3333333333333333	0	0.0	6	0.6666666666666666	0.15254237288135594
ERR1726009	Phenicol	4	1	0	0.0	0	0.0	0	0.0	4	1.0	0.06779661016949153
ERR1726009	Quinolone	15	1	1	0.06666666666666667	1	0.06666666666666667	0	0.0	14	0.9333333333333333	0.2542372881355932
ERR1726009	Rifamycin	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.01694915254237288
ERR1726009	Sulfonamide	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0
ERR1726009	Tetracycline	12	1	1	0.08333333333333333	1	0.08333333333333333	0	0.0	11	0.9166666666666666	0.2033898305084746
ERR1726009	Trimethoprim	3	1	0	0.0	0	0.0	0	0.0	3	1.0	0.05084745762711865
ERR2729809	Aminoglycoside	11	1	4	0.36363636363636365	4	0.36363636363636365	0	0.0	7	0.6363636363636364	0.07801418439716312
ERR2729809	Beta-lactam	25	1	4	0.16	4	0.16	0	0.0	21	0.84	0.1773049645390071
ERR2729809	Fosfomycin	2	1	0	0.0	0	0.0	0	0.0	2	1.0	0.014184397163120567
ERR2729809	MLS	21	1	6	0.2857142857142857	6	0.2857142857142857	0	0.0	15	0.7142857142857143	0.14893617021276595
ERR2729809	Phenicol	11	1	0	0.0	0	0.0	0	0.0	11	1.0	0.07801418439716312
ERR2729809	Quinolone	31	1	3	0.0967741935483871	3	0.0967741935483871	0	0.0	28	0.9032258064516129	0.2198581560283688
ERR2729809	Rifamycin	4	1	0	0.0	0	0.0	0	0.0	4	1.0	0.028368794326241134
ERR2729809	Sulfonamide	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.0070921985815602835
ERR2729809	Tetracycline	26	1	2	0.07692307692307693	2	0.07692307692307693	0	0.0	24	0.9230769230769231	0.18439716312056736
ERR2729809	Trimethoprim	9	1	1	0.1111111111111111	1	0.1111111111111111	0	0.0	8	0.8888888888888888	0.06382978723404255
ERR9855090	Aminoglycoside	21	1	5	0.23809523809523808	5	0.23809523809523808	0	0.0	16	0.7619047619047619	0.11864406779661017
ERR9855090	Beta-lactam	35	1	10	0.2857142857142857	9	0.2571428571428571	1	0.02857142857142857	25	0.7142857142857143	0.1977401129943503
ERR9855090	Fosfomycin	9	1	0	0.0	0	0.0	0	0.0	9	1.0	0.05084745762711865
ERR9855090	MLS	23	1	7	0.30434782608695654	7	0.30434782608695654	0	0.0	16	0.6956521739130435	0.12994350282485875
ERR9855090	Phenicol	15	1	5	0.3333333333333333	5	0.3333333333333333	0	0.0	10	0.6666666666666666	0.0847457627118644
ERR9855090	Quinolone	26	1	7	0.2692307692307692	7	0.2692307692307692	0	0.0	19	0.7307692307692307	0.14689265536723164
ERR9855090	Rifamycin	9	1	2	0.2222222222222222	2	0.2222222222222222	0	0.0	7	0.7777777777777778	0.05084745762711865
ERR9855090	Sulfonamide	2	1	0	0.0	0	0.0	0	0.0	2	1.0	0.011299435028248588
ERR9855090	Tetracycline	32	1	12	0.375	12	0.375	0	0.0	20	0.625	0.1807909604519774
ERR9855090	Trimethoprim	5	1	2	0.4	2	0.4	0	0.0	3	0.6	0.02824858757062147
E_1-2	Aminoglycoside	16	1	5	0.3125	5	0.3125	0	0.0	11	0.6875	0.05211726384364821
E_1-2	Beta-lactam	44	1	7	0.1590909090909091	7	0.1590909090909091	0	0.0	37	0.8409090909090909	0.14332247557003258
E_1-2	Fosfomycin	9	1	0	0.0	0	0.0	0	0.0	9	1.0	0.029315960912052116
E_1-2	MLS	28	1	10	0.35714285714285715	10	0.35714285714285715	0	0.0	18	0.6428571428571429	0.09120521172638436
E_1-2	Phenicol	22	1	3	0.13636363636363635	3	0.13636363636363635	0	0.0	19	0.8636363636363636	0.07166123778501629
E_1-2	Quinolone	85	1	3	0.03529411764705882	3	0.03529411764705882	0	0.0	82	0.9647058823529412	0.2768729641693811
E_1-2	Rifamycin	12	1	2	0.16666666666666666	2	0.16666666666666666	0	0.0	10	0.8333333333333334	0.03908794788273615
E_1-2	Sulfonamide	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.003257328990228013
E_1-2	Tetracycline	77	1	9	0.11688311688311688	9	0.11688311688311688	0	0.0	68	0.8831168831168831	0.250814332247557
E_1-2	Trimethoprim	13	1	0	0.0	0	0.0	0	0.0	13	1.0	0.04234527687296417
E_11-12	Aminoglycoside	28	1	11	0.39285714285714285	11	0.39285714285714285	0	0.0	17	0.6071428571428571	0.07197943444730077
E_11-12	Beta-lactam	59	1	10	0.1694915254237288	9	0.15254237288135594	1	0.01694915254237288	49	0.8305084745762712	0.15167095115681234
E_11-12	Fosfomycin	13	1	0	0.0	0	0.0	0	0.0	13	1.0	0.033419023136246784
E_11-12	MLS	41	1	10	0.24390243902439024	10	0.24390243902439024	0	0.0	31	0.7560975609756098	0.10539845758354756
E_11-12	Phenicol	30	1	6	0.2	6	0.2	0	0.0	24	0.8	0.07712082262210797
E_11-12	Quinolone	91	1	9	0.0989010989010989	9	0.0989010989010989	0	0.0	82	0.9010989010989011	0.23393316195372751
E_11-12	Rifamycin	17	1	4	0.23529411764705882	4	0.23529411764705882	0	0.0	13	0.7647058823529411	0.043701799485861184
E_11-12	Sulfonamide	4	1	0	0.0	0	0.0	0	0.0	4	1.0	0.010282776349614395
E_11-12	Tetracycline	86	1	10	0.11627906976744186	10	0.11627906976744186	0	0.0	76	0.8837209302325582	0.2210796915167095
E_11-12	Trimethoprim	20	1	5	0.25	5	0.25	0	0.0	15	0.75	0.05141388174807198
E_3-4	Aminoglycoside	19	1	7	0.3684210526315789	7	0.3684210526315789	0	0.0	12	0.631578947368421	0.051771117166212535
E_3-4	Beta-lactam	49	1	12	0.24489795918367346	12	0.24489795918367346	0	0.0	37	0.7551020408163265	0.1335149863760218
E_3-4	Fosfomycin	9	1	0	0.0	0	0.0	0	0.0	9	1.0	0.02452316076294278
E_3-4	MLS	30	1	10	0.3333333333333333	10	0.3333333333333333	0	0.0	20	0.6666666666666666	0.08174386920980926
E_3-4	Phenicol	19	1	5	0.2631578947368421	5	0.2631578947368421	0	0.0	14	0.7368421052631579	0.051771117166212535
E_3-4	Quinolone	107	1	9	0.08411214953271028	9	0.08411214953271028	0	0.0	98	0.9158878504672897	0.29155313351498635
E_3-4	Rifamycin	17	1	6	0.35294117647058826	6	0.35294117647058826	0	0.0	11	0.6470588235294118	0.04632152588555858
E_3-4	Sulfonamide	3	1	0	0.0	0	0.0	0	0.0	3	1.0	0.008174386920980926
E_3-4	Tetracycline	109	1	11	0.10091743119266056	11	0.10091743119266056	0	0.0	98	0.8990825688073395	0.2970027247956403
E_3-4	Trimethoprim	5	1	2	0.4	2	0.4	0	0.0	3	0.6	0.013623978201634877
E_5-6	Aminoglycoside	60	1	10	0.16666666666666666	10	0.16666666666666666	0	0.0	50	0.8333333333333334	0.09523809523809523
E_5-6	Beta-lactam	99	1	14	0.1414141414141414	14	0.1414141414141414	0	0.0	85	0.8585858585858586	0.15714285714285714
E_5-6	Fosfomycin	12	1	0	0.0	0	0.0	0	0.0	12	1.0	0.01904761904761905
E_5-6	MLS	72	1	13	0.18055555555555555	13	0.18055555555555555	0	0.0	59	0.8194444444444444	0.11428571428571428
E_5-6	Phenicol	51	1	9	0.17647058823529413	9	0.17647058823529413	0	0.0	42	0.8235294117647058	0.08095238095238096
E_5-6	Quinolone	145	1	14	0.09655172413793103	14	0.09655172413793103	0	0.0	131	0.903448275862069	0.23015873015873015
E_5-6	Rifamycin	31	1	4	0.12903225806451613	4	0.12903225806451613	0	0.0	27	0.8709677419354839	0.049206349206349205
E_5-6	Sulfonamide	3	1	1	0.3333333333333333	1	0.3333333333333333	0	0.0	2	0.6666666666666666	0.004761904761904762
E_5-6	Tetracycline	126	1	17	0.1349206349206349	17	0.1349206349206349	0	0.0	109	0.8650793650793651	0.2
E_5-6	Trimethoprim	31	1	5	0.16129032258064516	5	0.16129032258064516	0	0.0	26	0.8387096774193549	0.049206349206349205
E_7-8	Aminoglycoside	20	1	9	0.45	9	0.45	0	0.0	11	0.55	0.05154639175257732
E_7-8	Beta-lactam	50	1	12	0.24	12	0.24	0	0.0	38	0.76	0.12886597938144329
E_7-8	Fosfomycin	12	1	1	0.08333333333333333	1	0.08333333333333333	0	0.0	11	0.9166666666666666	0.030927835051546393
E_7-8	MLS	32	1	11	0.34375	11	0.34375	0	0.0	21	0.65625	0.08247422680412371
E_7-8	Phenicol	26	1	5	0.19230769230769232	4	0.15384615384615385	1	0.038461538461538464	21	0.8076923076923077	0.06701030927835051
E_7-8	Quinolone	111	1	8	0.07207207207207207	7	0.06306306306306306	1	0.009009009009009009	103	0.9279279279279279	0.2860824742268041
E_7-8	Rifamycin	15	1	2	0.13333333333333333	2	0.13333333333333333	0	0.0	13	0.8666666666666667	0.03865979381443299
E_7-8	Sulfonamide	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.002577319587628866
E_7-8	Tetracycline	103	1	10	0.0970873786407767	10	0.0970873786407767	0	0.0	93	0.9029126213592233	0.2654639175257732
E_7-8	Trimethoprim	18	1	4	0.2222222222222222	3	0.16666666666666666	1	0.05555555555555555	14	0.7777777777777778	0.04639175257731959
E_9-10	Aminoglycoside	18	1	4	0.2222222222222222	4	0.2222222222222222	0	0.0	14	0.7777777777777778	0.06923076923076923
E_9-10	Beta-lactam	37	1	8	0.21621621621621623	8	0.21621621621621623	0	0.0	29	0.7837837837837838	0.1423076923076923
E_9-10	Fosfomycin	6	1	0	0.0	0	0.0	0	0.0	6	1.0	0.023076923076923078
E_9-10	MLS	27	1	7	0.25925925925925924	7	0.25925925925925924	0	0.0	20	0.7407407407407407	0.10384615384615385
E_9-10	Phenicol	16	1	6	0.375	6	0.375	0	0.0	10	0.625	0.06153846153846154
E_9-10	Quinolone	65	1	6	0.09230769230769231	6	0.09230769230769231	0	0.0	59	0.9076923076923077	0.25
E_9-10	Rifamycin	11	1	5	0.45454545454545453	5	0.45454545454545453	0	0.0	6	0.5454545454545454	0.04230769230769231
E_9-10	Sulfonamide	1	1	0	0.0	0	0.0	0	0.0	1	1.0	0.0038461538461538464
E_9-10	Tetracycline	73	1	11	0.1506849315068493	11	0.1506849315068493	0	0.0	62	0.8493150684931506	0.28076923076923077
E_9-10	Trimethoprim	6	1	0	0.0	0	0.0	0	0.0	6	1.0	0.023076923076923078
I_1-2	Aminoglycoside	67	1	12	0.1791044776119403	12	0.1791044776119403	0	0.0	55	0.8208955223880597	0.1072
I_1-2	Beta-lactam	100	1	19	0.19	19	0.19	0	0.0	81	0.81	0.16
I_1-2	Fosfomycin	13	1	1	0.07692307692307693	1	0.07692307692307693	0	0.0	12	0.9230769230769231	0.0208
I_1-2	MLS	79	1	16	0.20253164556962025	16	0.20253164556962025	0	0.0	63	0.7974683544303798	0.1264
I_1-2	Phenicol	45	1	11	0.24444444444444444	11	0.24444444444444444	0	0.0	34	0.7555555555555555	0.072
I_1-2	Quinolone	132	1	21	0.1590909090909091	21	0.1590909090909091	0	0.0	111	0.8409090909090909	0.2112
I_1-2	Rifamycin	36	1	8	0.2222222222222222	8	0.2222222222222222	0	0.0	28	0.7777777777777778	0.0576
I_1-2	Sulfonamide	4	1	0	0.0	0	0.0	0	0.0	4	1.0	0.0064
I_1-2	Tetracycline	125	1	17	0.136	17	0.136	0	0.0	108	0.864	0.2
I_1-2	Trimethoprim	24	1	4	0.16666666666666666	4	0.16666666666666666	0	0.0	20	0.8333333333333334	0.0384
I_11-12	Aminoglycoside	56	1	10	0.17857142857142858	10	0.17857142857142858	0	0.0	46	0.8214285714285714	0.10237659963436929
I_11-12	Beta-lactam	94	1	21	0.22340425531914893	21	0.22340425531914893	0	0.0	73	0.776595744680851	0.17184643510054845
I_11-12	Fosfomycin	11	1	1	0.09090909090909091	1	0.09090909090909091	0	0.0	10	0.9090909090909091	0.02010968921389397
I_11-12	MLS	67	1	17	0.2537313432835821	17	0.2537313432835821	0	0.0	50	0.746268656716418	0.12248628884826325
I_11-12	Phenicol	39	1	7	0.1794871794871795	7	0.1794871794871795	0	0.0	32	0.8205128205128205	0.0712979890310786
I_11-12	Quinolone	113	1	11	0.09734513274336283	11	0.09734513274336283	0	0.0	102	0.9026548672566371	0.20658135283363802
I_11-12	Rifamycin	29	1	6	0.20689655172413793	6	0.20689655172413793	0	0.0	23	0.7931034482758621	0.05301645338208409
I_11-12	Sulfonamide	4	1	0	0.0	0	0.0	0	0.0	4	1.0	0.007312614259597806
I_11-12	Tetracycline	112	1	17	0.15178571428571427	16	0.14285714285714285	1	0.008928571428571428	95	0.8482142857142857	0.20475319926873858
I_11-12	Trimethoprim	22	1	4	0.18181818181818182	4	0.18181818181818182	0	0.0	18	0.8181818181818182	0.04021937842778794
I_3-4	Aminoglycoside	66	1	9	0.13636363636363635	9	0.13636363636363635	0	0.0	57	0.8636363636363636	0.10185185185185185
I_3-4	Beta-lactam	114	1	16	0.14035087719298245	16	0.14035087719298245	0	0.0	98	0.8596491228070176	0.17592592592592593
I_3-4	Fosfomycin	11	1	1	0.09090909090909091	1	0.09090909090909091	0	0.0	10	0.9090909090909091	0.016975308641975308
I_3-4	MLS	80	1	15	0.1875	15	0.1875	0	0.0	65	0.8125	0.12345679012345678
I_3-4	Phenicol	51	1	10	0.19607843137254902	10	0.19607843137254902	0	0.0	41	0.803921568627451	0.0787037037037037
I_3-4	Quinolone	127	1	17	0.13385826771653545	17	0.13385826771653545	0	0.0	110	0.8661417322834646	0.19598765432098766
I_3-4	Rifamycin	46	1	7	0.15217391304347827	7	0.15217391304347827	0	0.0	39	0.8478260869565217	0.07098765432098765
I_3-4	Sulfonamide	3	1	1	0.3333333333333333	1	0.3333333333333333	0	0.0	2	0.6666666666666666	0.004629629629629629
I_3-4	Tetracycline	126	1	22	0.1746031746031746	21	0.16666666666666666	1	0.007936507936507936	104	0.8253968253968254	0.19444444444444445
I_3-4	Trimethoprim	24	1	3	0.125	3	0.125	0	0.0	21	0.875	0.037037037037037035
I_5-6	Aminoglycoside	19	1	6	0.3157894736842105	6	0.3157894736842105	0	0.0	13	0.6842105263157895	0.058823529411764705
I_5-6	Beta-lactam	37	1	6	0.16216216216216217	6	0.16216216216216217	0	0.0	31	0.8378378378378378	0.11455108359133127
I_5-6	Fosfomycin	8	1	1	0.125	1	0.125	0	0.0	7	0.875	0.02476780185758514
I_5-6	MLS	29	1	6	0.20689655172413793	6	0.20689655172413793	0	0.0	23	0.7931034482758621	0.08978328173374613
I_5-6	Phenicol	19	1	4	0.21052631578947367	4	0.21052631578947367	0	0.0	15	0.7894736842105263	0.058823529411764705
I_5-6	Quinolone	93	1	8	0.08602150537634409	8	0.08602150537634409	0	0.0	85	0.9139784946236559	0.28792569659442724
I_5-6	Rifamycin	12	1	3	0.25	3	0.25	0	0.0	9	0.75	0.03715170278637771
I_5-6	Sulfonamide	3	1	0	0.0	0	0.0	0	0.0	3	1.0	0.009287925696594427
I_5-6	Tetracycline	92	1	7	0.07608695652173914	7	0.07608695652173914	0	0.0	85	0.9239130434782609	0.2848297213622291
I_5-6	Trimethoprim	11	1	2	0.18181818181818182	2	0.18181818181818182	0	0.0	9	0.8181818181818182	0.034055727554179564
I_7-8	Aminoglycoside	65	1	9	0.13846153846153847	9	0.13846153846153847	0	0.0	56	0.8615384615384616	0.09433962264150944
I_7-8	Beta-lactam	121	1	20	0.1652892561983471	19	0.15702479338842976	1	0.008264462809917356	101	0.8347107438016529	0.17561683599419448
I_7-8	Fosfomycin	12	1	0	0.0	0	0.0	0	0.0	12	1.0	0.01741654571843251
I_7-8	MLS	85	1	13	0.15294117647058825	13	0.15294117647058825	0	0.0	72	0.8470588235294118	0.12336719883889695
I_7-8	Phenicol	52	1	10	0.19230769230769232	10	0.19230769230769232	0	0.0	42	0.8076923076923077	0.07547169811320754
I_7-8	Quinolone	139	1	13	0.09352517985611511	13	0.09352517985611511	0	0.0	126	0.9064748201438849	0.20174165457184326
I_7-8	Rifamycin	49	1	4	0.08163265306122448	4	0.08163265306122448	0	0.0	45	0.9183673469387755	0.07111756168359942
I_7-8	Sulfonamide	4	1	2	0.5	2	0.5	0	0.0	2	0.5	0.005805515239477504
I_7-8	Tetracycline	135	1	21	0.15555555555555556	21	0.15555555555555556	0	0.0	114	0.8444444444444444	0.19593613933236576
I_7-8	Trimethoprim	27	1	4	0.14814814814814814	4	0.14814814814814814	0	0.0	23	0.8518518518518519	0.03918722786647315
I_9-10	Aminoglycoside	75	1	11	0.14666666666666667	11	0.14666666666666667	0	0.0	64	0.8533333333333334	0.10053619302949061
I_9-10	Beta-lactam	123	1	22	0.17886178861788618	22	0.17886178861788618	0	0.0	101	0.8211382113821138	0.1648793565683646
I_9-10	Fosfomycin	18	1	1	0.05555555555555555	1	0.05555555555555555	0	0.0	17	0.9444444444444444	0.024128686327077747
I_9-10	MLS	86	1	15	0.1744186046511628	15	0.1744186046511628	0	0.0	71	0.8255813953488372	0.11528150134048257
I_9-10	Phenicol	58	1	13	0.22413793103448276	13	0.22413793103448276	0	0.0	45	0.7758620689655172	0.0777479892761394
I_9-10	Quinolone	147	1	22	0.14965986394557823	22	0.14965986394557823	0	0.0	125	0.8503401360544217	0.1970509383378016
I_9-10	Rifamycin	52	1	9	0.17307692307692307	9	0.17307692307692307	0	0.0	43	0.8269230769230769	0.06970509383378017
I_9-10	Sulfonamide	2	1	0	0.0	0	0.0	0	0.0	2	1.0	0.002680965147453083
I_9-10	Tetracycline	152	1	26	0.17105263157894737	26	0.17105263157894737	0	0.0	126	0.8289473684210527	0.2037533512064343
I_9-10	Trimethoprim	33	1	3	0.09090909090909091	3	0.09090909090909091	0	0.0	30	0.9090909090909091	0.04423592493297587
RW_1	Aminoglycoside	40	1	11	0.275	11	0.275	0	0.0	29	0.725	0.11080332409972299
RW_1	Beta-lactam	55	1	11	0.2	10	0.18181818181818182	1	0.01818181818181818	44	0.8	0.1523545706371191
RW_1	Fosfomycin	6	1	0	0.0	0	0.0	0	0.0	6	1.0	0.01662049861495845
RW_1	MLS	44	1	13	0.29545454545454547	13	0.29545454545454547	0	0.0	31	0.7045454545454546	0.12188365650969529
RW_1	Phenicol	28	1	6	0.21428571428571427	6	0.21428571428571427	0	0.0	22	0.7857142857142857	0.07756232686980609
RW_1	Quinolone	75	1	13	0.17333333333333334	13	0.17333333333333334	0	0.0	62	0.8266666666666667	0.2077562326869806
RW_1	Rifamycin	12	1	4	0.3333333333333333	4	0.3333333333333333	0	0.0	8	0.6666666666666666	0.0332409972299169
RW_1	Sulfonamide	3	1	1	0.3333333333333333	1	0.3333333333333333	0	0.0	2	0.6666666666666666	0.008310249307479225
RW_1	Tetracycline	81	1	15	0.18518518518518517	15	0.18518518518518517	0	0.0	66	0.8148148148148148	0.22437673130193905
RW_1	Trimethoprim	17	1	3	0.17647058823529413	3	0.17647058823529413	0	0.0	14	0.8235294117647058	0.04709141274238227
RW_2	Aminoglycoside	38	1	9	0.23684210526315788	9	0.23684210526315788	0	0.0	29	0.7631578947368421	0.0811965811965812
RW_2	Beta-lactam	79	1	14	0.17721518987341772	13	0.16455696202531644	1	0.012658227848101266	65	0.8227848101265823	0.16880341880341881
RW_2	Fosfomycin	12	1	1	0.08333333333333333	1	0.08333333333333333	0	0.0	11	0.9166666666666666	0.02564102564102564
RW_2	MLS	50	1	13	0.26	12	0.24	1	0.02	37	0.74	0.10683760683760683
RW_2	Phenicol	44	1	9	0.20454545454545456	9	0.20454545454545456	0	0.0	35	0.7954545454545454	0.09401709401709402
RW_2	Quinolone	104	1	8	0.07692307692307693	8	0.07692307692307693	0	0.0	96	0.9230769230769231	0.2222222222222222
RW_2	Rifamycin	23	1	5	0.21739130434782608	5	0.21739130434782608	0	0.0	18	0.782608695652174	0.049145299145299144
RW_2	Sulfonamide	3	1	1	0.3333333333333333	1	0.3333333333333333	0	0.0	2	0.6666666666666666	0.00641025641025641
RW_2	Tetracycline	91	1	13	0.14285714285714285	13	0.14285714285714285	0	0.0	78	0.8571428571428571	0.19444444444444445
RW_2	Trimethoprim	24	1	4	0.16666666666666666	4	0.16666666666666666	0	0.0	20	0.8333333333333334	0.05128205128205128
RW_3	Aminoglycoside	37	1	7	0.1891891891891892	7	0.1891891891891892	0	0.0	30	0.8108108108108109	0.08114035087719298
RW_3	Beta-lactam	70	1	6	0.08571428571428572	6	0.08571428571428572	0	0.0	64	0.9142857142857143	0.15350877192982457
RW_3	Fosfomycin	11	1	0	0.0	0	0.0	0	0.0	11	1.0	0.02412280701754386
RW_3	MLS	49	1	7	0.14285714285714285	7	0.14285714285714285	0	0.0	42	0.8571428571428571	0.1074561403508772
RW_3	Phenicol	29	1	1	0.034482758620689655	1	0.034482758620689655	0	0.0	28	0.9655172413793104	0.06359649122807018
RW_3	Quinolone	116	1	4	0.034482758620689655	4	0.034482758620689655	0	0.0	112	0.9655172413793104	0.2543859649122807
RW_3	Rifamycin	18	1	0	0.0	0	0.0	0	0.0	18	1.0	0.039473684210526314
RW_3	Sulfonamide	3	1	0	0.0	0	0.0	0	0.0	3	1.0	0.006578947368421052
RW_3	Tetracycline	105	1	6	0.05714285714285714	6	0.05714285714285714	0	0.0	99	0.9428571428571428	0.23026315789473684
RW_3	Trimethoprim	18	1	2	0.1111111111111111	2	0.1111111111111111	0	0.0	16	0.8888888888888888	0.039473684210526314
RW_4	Aminoglycoside	49	1	7	0.14285714285714285	7	0.14285714285714285	0	0.0	42	0.8571428571428571	0.09664694280078895
RW_4	Beta-lactam	89	1	10	0.11235955056179775	10	0.11235955056179775	0	0.0	79	0.8876404494382022	0.1755424063116371
RW_4	Fosfomycin	12	1	0	0.0	0	0.0	0	0.0	12	1.0	0.023668639053254437
RW_4	MLS	62	1	14	0.22580645161290322	14	0.22580645161290322	0	0.0	48	0.7741935483870968	0.1222879684418146
RW_4	Phenicol	37	1	5	0.13513513513513514	5	0.13513513513513514	0	0.0	32	0.8648648648648649	0.07297830374753451
RW_4	Quinolone	102	1	11	0.10784313725490197	11	0.10784313725490197	0	0.0	91	0.8921568627450981	0.20118343195266272
RW_4	Rifamycin	33	1	1	0.030303030303030304	1	0.030303030303030304	0	0.0	32	0.9696969696969697	0.0650887573964497
RW_4	Sulfonamide	3	1	0	0.0	0	0.0	0	0.0	3	1.0	0.005917159763313609
RW_4	Tetracycline	99	1	17	0.1717171717171717	17	0.1717171717171717	0	0.0	82	0.8282828282828283	0.1952662721893491
RW_4	Trimethoprim	21	1	3	0.14285714285714285	3	0.14285714285714285	0	0.0	18	0.8571428571428571	0.04142011834319527
RW_5	Aminoglycoside	50	1	6	0.12	6	0.12	0	0.0	44	0.88	0.0931098696461825
RW_5	Beta-lactam	89	1	16	0.1797752808988764	16	0.1797752808988764	0	0.0	73	0.8202247191011236	0.16573556797020483
RW_5	Fosfomycin	10	1	2	0.2	2	0.2	0	0.0	8	0.8	0.0186219739292365
RW_5	MLS	61	1	12	0.19672131147540983	12	0.19672131147540983	0	0.0	49	0.8032786885245902	0.11359404096834265
RW_5	Phenicol	43	1	10	0.23255813953488372	10	0.23255813953488372	0	0.0	33	0.7674418604651163	0.08007448789571694
RW_5	Quinolone	109	1	16	0.14678899082568808	16	0.14678899082568808	0	0.0	93	0.8532110091743119	0.20297951582867785
RW_5	Rifamycin	34	1	5	0.14705882352941177	5	0.14705882352941177	0	0.0	29	0.8529411764705882	0.0633147113594041
RW_5	Sulfonamide	3	1	1	0.3333333333333333	1	0.3333333333333333	0	0.0	2	0.6666666666666666	0.00558659217877095
RW_5	Tetracycline	115	1	14	0.12173913043478261	14	0.12173913043478261	0	0.0	101	0.8782608695652174	0.21415270018621974
