sample_id	stage	relative_path	file_name	bytes	sha256	status
ERR1725938	Assembly	Assembly/ERR1725938/ERR1725938_assembly_metrics.tsv	ERR1725938_assembly_metrics.tsv	232	34cbcc5bbd3fad1863c6f21cbadf5d768b96f95ad440c96a0af1a26b426d7b8d	PASS
ERR1725938	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725938/ERR1725938_drug_class_summary.tsv	ERR1725938_drug_class_summary.tsv	1271	be483b20a8651019dcd2f925e8a1685a266fa0605e84cf23463f8cc2f96cfa9f	PASS
ERR1725938	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725938/ERR1725938_sample_summary.tsv	ERR1725938_sample_summary.tsv	370	9f4aea6aa6d46c8b04d113d3ade6eb865f15cc916802125cb7fa3cb1a1a06564	PASS
ERR1725938	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725938/ERR1725938_strict_perfect_overlap.tsv	ERR1725938_strict_perfect_overlap.tsv	27853	5763a1de07fc25087e5fade6a092762cb635e16e857b837a8c8f424074322b24	PASS
ERR1725938	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725938/ERR1725938_strict_perfect_sample_summary.tsv	ERR1725938_strict_perfect_sample_summary.tsv	340	4820701e49a276b6d768d30d9b84d7afc7de8c2bde4b4896473746ce7a0af042	PASS
ERR1725952	FASTP	FASTP/ERR1725952/ERR1725952.fastp.json	ERR1725952.fastp.json	133552	bfadd03c0a587fd60eda23582887f9af6eef3ab83afadb0374c91062de1bc490	PASS
ERR1725952	Bowtie2	Bowtie2/ERR1725952/ERR1725952.bowtie2.log	ERR1725952.bowtie2.log	615	9003588ed320a2189bd82a8438b7c26ada784ccbd15f12754b82e6b342866bac	PASS
ERR1725952	CARD_RGI_BWT	CARD_RGI_BWT/ERR1725952/ERR1725952_rgi_bwt.gene_mapping_data.txt	ERR1725952_rgi_bwt.gene_mapping_data.txt	49215	20edd9867197bf82156c290db635d3b4321f5036773fb27c2ba2272ee3211509	PASS
ERR1725952	CARD_RGI_BWT	CARD_RGI_BWT/ERR1725952/ERR1725952_rgi_bwt.overall_mapping_stats.txt	ERR1725952_rgi_bwt.overall_mapping_stats.txt	507	f1e29b76958023cbdf4e7a653d868bfb505dfb9b487bb164ec0de8fc103ab720	PASS
ERR1725952	CARD_RGI_Main	CARD_RGI_Main/ERR1725952/ERR1725952_rgi_main_compact.tsv	ERR1725952_rgi_main_compact.tsv	3032	8838782c9fabfa7f4a8df71cfb263aef04044fa92c6bac8bda3032d5a8b39630	PASS
ERR1725952	DIAMOND_CARD	DIAMOND_CARD/ERR1725952/ERR1725952_diamond_card_merged.tsv.gz	ERR1725952_diamond_card_merged.tsv.gz	84795	94a9e93575a4bd36abb23b56781863e1505d82baf3bd7a399860e3de515ce1da	PASS
ERR1725952	geNomAD	geNomAD/ERR1725952/ERR1725952.contigs_plasmid_summary.tsv	ERR1725952.contigs_plasmid_summary.tsv	1870	d9c9f830751d95c197b9d2cd7ab26650fa007f98742fca296b9de3629e5d6412	PASS
ERR1725952	geNomAD	geNomAD/ERR1725952/ERR1725952.contigs_virus_summary.tsv	ERR1725952.contigs_virus_summary.tsv	31823	ed218b1055d52ecba7cc4335e55ffae5f36641245ac25df30100d9f34ba08c0d	PASS
ERR1725952	Assembly	Assembly/ERR1725952/ERR1725952_assembly_metrics.tsv	ERR1725952_assembly_metrics.tsv	224	793bd590624c9232514813653547de68c7bccf3a659e8448fffbc10fd2279d94	PASS
ERR1725952	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725952/ERR1725952_drug_class_summary.tsv	ERR1725952_drug_class_summary.tsv	456	8b6bba9c950558d09f1b86b79cbf0187a0ba698a1c33c62e75818188883357d3	PASS
